Project_ID,Date,Region,State,Warehouse,Supplier,Material_Type,Project_Phase,Tower_Type,Substation_Type,Historical_Demand,Current_Inventory,Lead_Time_Days,Supplier_Risk,Commodity_Price,Transportation_Cost,Storage_Capacity,Production_Capacity,Project_Budget,Weather,Season,Quantity_Required
PG-PROJ-021,2020-04-08,SR,Tamil Nadu,WH-SR-01,Kalpataru Power,Earthwire,Testing & Commissioning,Angle,Hybrid,211.0,4.0,28.0,0.16735468184045493,105.78024460191351,47.4424397039582,4017,4962,229303,Normal,Summer,130
PG-PROJ-EMER-004,2022-08-10,WR,Gujarat,WH-WR-02,Skipper Limited,Insulator,Testing & Commissioning,Tension,GIS (Gas Insulated),459.0,176.0,11.0,0.10087350174281928,104.06784410110717,96.15868794942303,6324,2305,161360,Normal,Monsoon,564
PG-PROJ-EMER-002,2025-01-22,WR,Maharashtra,WH-WR-01,Sterlite Power,Conductor,Foundation,Transposition,GIS (Gas Insulated),1149.0,459.0,27.0,0.1251206730193643,130.02114777291027,149.08224803641895,7357,3777,445929,Heavy Wind,Winter,1242
PG-PROJ-001,2020-04-15,NR,Haryana,WH-NR-01,Kalpataru Power,Tower Member,Foundation,Tension,AIS (Air Insulated),740.0,128.0,81.0,0.4313786464574678,107.6270056368507,80.59110182087382,4779,5632,228393,Heavy Wind,Summer,888
PG-PROJ-EMER-005,2025-04-02,WR,Maharashtra,WH-WR-01,Sterlite Power,Conductor,Testing & Commissioning,Terminal,Hybrid,1213.0,451.0,41.0,0.29019436716287206,133.62740918168,141.9924849964532,7357,3777,422269,Extreme Heat,Summer,1114
PG-PROJ-EMER-002,2021-08-18,WR,Maharashtra,WH-WR-01,Skipper Limited,Insulator,Planning,Transposition,AIS (Air Insulated),424.0,373.0,19.0,0.15584947441200814,99.92599074802708,83.93783222834274,4773,2800,445929,Normal,Monsoon,90
PG-PROJ-EMER-004,2021-11-10,WR,Gujarat,WH-WR-02,Tata Power,Hardware Fittings,Foundation,Terminal,Hybrid,627.0,275.0,32.0,0.3910085102890884,105.34542906211598,44.245080206088716,7653,6063,161360,Normal,Post-Monsoon,388
PG-PROJ-005,2024-07-03,NER,Assam,WH-NER-01,Tata Power,Hardware Fittings,Stringing,Terminal,GIS (Gas Insulated),95.0,163.0,38.0,0.19438089062295436,118.64318622578473,177.68003569173524,4113,5424,255959,Rainy,Monsoon,136
PG-PROJ-021,2020-02-05,SR,Tamil Nadu,WH-SR-01,Sterlite Power,Conductor,Stringing,Terminal,GIS (Gas Insulated),1475.0,2592.0,69.0,0.5065431431164773,107.09107569499729,56.035405357407335,7450,6523,229303,Rainy,Winter,1907
PG-PROJ-005,2023-11-29,NER,Assam,WH-NER-01,KEC International,Tower Member,Foundation,Angle,GIS (Gas Insulated),638.0,269.0,57.0,0.179187751538104,112.76426517883358,52.322619042978786,5986,3603,255959,Normal,Post-Monsoon,632
PG-PROJ-016,2022-06-08,NR,Haryana,WH-NR-01,KEC International,Conductor,Testing & Commissioning,Angle,AIS (Air Insulated),397.0,527.0,45.0,0.1510220815989472,111.36209186713431,51.22656225888178,7820,3804,148535,Normal,Monsoon,654
PG-PROJ-021,2024-09-18,SR,Tamil Nadu,WH-SR-01,Kalpataru Power,Earthwire,Foundation,Suspension,GIS (Gas Insulated),125.0,145.0,47.0,0.339078429148291,113.04912049479702,32.50162214225414,4017,4962,183442,Normal,Monsoon,146
PG-PROJ-025,2022-10-12,ER,West Bengal,WH-ER-01,KEC International,Tower Member,Tower Erection,Tension,Hybrid,1085.0,1430.0,84.0,0.5074906497349,107.22088735778472,53.61044367889236,5578,2314,106644,Normal,Post-Monsoon,1018
PG-PROJ-002,2022-03-23,ER,West Bengal,WH-ER-01,Skipper Limited,Hardware Fittings,Stringing,Suspension,GIS (Gas Insulated),259.0,131.0,21.0,0.11398974352116545,119.994086191596,46.49770839924345,3274,4284,308743,Normal,Summer,170
PG-PROJ-018,2021-01-06,ER,Bihar,WH-ER-02,Tata Power,Hardware Fittings,Planning,Angle,AIS (Air Insulated),24.0,34.0,26.0,0.11097700019170517,148.47251443326132,70.52444435579913,4463,4897,220087,Normal,Winter,34
PG-PROJ-018,2023-01-04,ER,Bihar,WH-ER-02,Tata Power,Hardware Fittings,Testing & Commissioning,Tension,Hybrid,115.0,46.0,18.0,0.13891920773347624,120.4107493813677,57.19510595614965,4463,4897,176069,Normal,Winter,189
PG-PROJ-010,2022-11-02,NR,Uttar Pradesh,WH-NR-02,KEC International,Conductor,Stringing,Tension,Hybrid,117.0,2394.0,42.0,0.18947885840349885,110.4444508099638,50.80444737258334,4403,2583,238768,Normal,Post-Monsoon,2210
PG-PROJ-EMER-002,2024-04-24,WR,Maharashtra,WH-WR-01,Skipper Limited,Hardware Fittings,Foundation,Angle,GIS (Gas Insulated),704.0,103.0,14.0,0.11364925130558726,131.6951346322765,117.67618755067066,6593,5077,445929,Extreme Heat,Summer,654
PG-PROJ-EMER-002,2023-02-08,WR,Maharashtra,WH-WR-01,Kalpataru Power,Earthwire,Testing & Commissioning,Transposition,GIS (Gas Insulated),320.0,84.0,18.0,0.14849312526633454,125.32222056350258,97.3753653778415,5639,3966,445929,Normal,Winter,326
PG-PROJ-016,2022-08-24,NR,Haryana,WH-NR-01,Kalpataru Power,Tower Member,Planning,Tension,AIS (Air Insulated),,-150.0,,,106.6419840902232,39.457534113382586,4779,5632,148535,,Monsoon,47
PG-PROJ-EMER-004,2024-12-11,WR,Gujarat,WH-WR-02,Kalpataru Power,Tower Member,Testing & Commissioning,Transposition,AIS (Air Insulated),1015.0,532.0,26.0,0.18162173833458775,125.47342144991165,84.31813921434063,6114,4427,161360,Normal,Winter,1042
PG-PROJ-018,2020-12-23,ER,Bihar,WH-ER-02,Skipper Limited,Insulator,Planning,Suspension,Hybrid,222.0,259.0,34.0,0.15602669549687173,104.32622273322168,35.21010017246231,5767,6179,220087,Normal,Winter,107
PG-PROJ-022,2023-03-08,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Stringing,Tension,Hybrid,328.0,1123.0,36.0,0.1408012358953073,126.47155177845329,89.03597245203112,6261,4275,259697,Normal,Summer,894
PG-PROJ-016,2021-09-08,NR,Haryana,WH-NR-01,KEC International,Conductor,Planning,Terminal,GIS (Gas Insulated),0.0,2634.0,42.0,0.15912165485066243,98.98997507896482,45.535388536323815,7820,3804,148535,Normal,Monsoon,136
PG-PROJ-EMER-001,2025-03-26,SR,Andhra Pradesh,WH-SR-02,Tata Power,Transformer,Stringing,Transposition,AIS (Air Insulated),3.0,12.0,47.0,0.22799472980752633,136.36534959152937,191.63422578097624,4352,6570,381926,Heavy Wind,Summer,10
PG-PROJ-EMER-005,2023-05-31,WR,Maharashtra,WH-WR-01,Kalpataru Power,Earthwire,Tower Erection,Terminal,Hybrid,229.0,403.0,19.0,0.20983247166348895,121.40301475014307,111.4115466362063,5639,3966,422269,Extreme Heat,Summer,348
PG-PROJ-005,2020-05-13,NER,Assam,WH-NER-01,KEC International,Tower Member,Stringing,Angle,GIS (Gas Insulated),433.0,326.0,56.0,0.2119851333585168,103.78154444799705,54.79665546854245,5986,3603,319949,Normal,Summer,401
PG-PROJ-014,2022-02-02,SR,Andhra Pradesh,WH-SR-02,Kalpataru Power,Tower Member,Planning,Suspension,AIS (Air Insulated),12.0,461.0,56.0,0.2613658513690501,118.02343257979936,45.87570824376801,6057,5226,233021,Rainy,Winter,118
PG-PROJ-EMER-004,2025-01-01,WR,Gujarat,WH-WR-02,Kalpataru Power,Tower Member,Testing & Commissioning,Angle,Hybrid,439.0,1442.0,30.0,0.2783270906946931,130.0107119659073,95.55787329494187,6114,4427,161360,Normal,Winter,1034
PG-PROJ-003,2025-12-17,NR,Uttar Pradesh,WH-NR-02,Kalpataru Power,Tower Member,Tower Erection,Terminal,GIS (Gas Insulated),1166.0,1815.0,70.0,0.28863483165385123,131.55201143182694,75.64240657330048,3450,6981,119298,Extreme Cold,Winter,1222
PG-PROJ-014,2021-09-15,SR,Andhra Pradesh,WH-SR-02,Tata Power,Hardware Fittings,Testing & Commissioning,Tension,GIS (Gas Insulated),386.0,47.0,19.0,0.10325803403721022,100.64297807274696,57.869712391829495,5086,5728,233021,Normal,Monsoon,244
PG-PROJ-005,2020-02-26,NER,Assam,WH-NER-01,Tata Power,Transformer,Tower Erection,Terminal,GIS (Gas Insulated),0.0,1885.0,107.0,0.4946019150374845,107.04651629160595,106.87524186553941,6926,3976,319949,Normal,Winter,2
PG-PROJ-025,2025-05-28,ER,West Bengal,WH-ER-01,Sterlite Power,Earthwire,Stringing,Transposition,Hybrid,450.0,129.0,35.0,0.20651250058040502,134.57902522421801,65.60727479680628,6612,6791,106644,Normal,Summer,454
PG-PROJ-EMER-001,2025-12-17,SR,Andhra Pradesh,WH-SR-02,Tata Power,Hardware Fittings,Foundation,Suspension,AIS (Air Insulated),719.0,903.0,28.0,0.34565866621196634,131.55201143182694,118.00215425434877,5086,5728,381926,Heavy Wind,Winter,770
PG-PROJ-025,2024-12-25,ER,West Bengal,WH-ER-01,Sterlite Power,Earthwire,Foundation,Tension,AIS (Air Insulated),142.0,4.0,27.0,0.12985353825676466,123.60960429263288,81.11880281704033,6612,6791,106644,Normal,Winter,124
PG-PROJ-005,2023-07-26,NER,Assam,WH-NER-01,Skipper Limited,Insulator,Planning,Tension,Hybrid,24.0,56.0,62.0,0.21939226566636066,113.8790872060911,71.06055041660085,3807,5548,255959,Rainy,Monsoon,24
PG-PROJ-021,2025-04-16,SR,Tamil Nadu,WH-SR-01,KEC International,Tower Member,Planning,Angle,GIS (Gas Insulated),160.0,62.0,65.0,0.21021388384920658,135.60389286167035,46.78334303727627,3861,3065,183442,Normal,Summer,148
PG-PROJ-001,2021-08-11,NR,Haryana,WH-NR-01,Skipper Limited,Insulator,Stringing,Suspension,AIS (Air Insulated),227.0,1446.0,26.0,0.2114263955520389,99.37639379678552,27.825390263099948,3042,6508,182714,Normal,Monsoon,1019
PG-PROJ-021,2022-02-23,SR,Tamil Nadu,WH-SR-01,KEC International,Tower Member,Foundation,Angle,GIS (Gas Insulated),724.0,962.0,61.0,0.263700488913144,118.53389350844749,32.71535460833151,3861,3065,183442,Normal,Winter,692
PG-PROJ-EMER-005,2020-05-20,WR,Maharashtra,WH-WR-01,Kalpataru Power,Earthwire,Stringing,Tension,AIS (Air Insulated),237.0,681.0,18.0,0.1240151918116558,108.19847315338234,67.93782129300877,5639,3966,527837,Extreme Heat,Summer,692
PG-PROJ-025,2021-02-17,ER,West Bengal,WH-ER-01,Skipper Limited,Hardware Fittings,Planning,Angle,AIS (Air Insulated),59.0,266.0,24.0,0.1600604694322673,154.00565300087416,71.2276145129043,3274,4284,133306,Normal,Winter,28
PG-PROJ-021,2024-07-17,SR,Tamil Nadu,WH-SR-01,Kalpataru Power,Earthwire,Planning,Transposition,Hybrid,34.0,11.0,32.0,0.24450979804100365,118.15660454907722,69.29884856803378,4017,4962,183442,Normal,Monsoon,0
PG-PROJ-021,2024-10-16,SR,Tamil Nadu,WH-SR-01,Skipper Limited,Insulator,Tower Erection,Angle,GIS (Gas Insulated),491.0,226.0,34.0,0.14813668855290757,113.55349890786724,62.812117920886756,6869,2785,183442,Heavy Wind,Post-Monsoon,351
PG-PROJ-010,2024-09-04,NR,Uttar Pradesh,WH-NR-02,Skipper Limited,Insulator,Planning,Terminal,AIS (Air Insulated),23.0,676.0,36.0,0.2141278429223474,111.78417077403172,54.77424367927555,3758,5267,238768,Normal,Monsoon,52
PG-PROJ-025,2023-10-18,ER,West Bengal,WH-ER-01,KEC International,Conductor,Foundation,Terminal,GIS (Gas Insulated),895.0,199.0,47.0,0.20650482392950403,110.87854807855257,29.105618870620052,7731,5528,106644,Normal,Post-Monsoon,548
PG-PROJ-010,2022-10-12,NR,Uttar Pradesh,WH-NR-02,Sterlite Power,Earthwire,Stringing,Terminal,Hybrid,139.0,313.0,32.0,0.21765493170583847,107.22088735778472,51.46602593173667,4793,6094,238768,Normal,Post-Monsoon,442
PG-PROJ-013,2022-04-13,ER,Bihar,WH-ER-02,Sterlite Power,Earthwire,Foundation,Terminal,GIS (Gas Insulated),127.0,98.0,35.0,0.19008780210901882,120.29115680276988,75.18197300173117,6639,4266,122362,Normal,Summer,144
PG-PROJ-024,2023-04-26,NER,Manipur,WH-NER-02,KEC International,Conductor,Tower Erection,Tension,AIS (Air Insulated),616.0,722.0,42.0,0.16557594453512203,125.22702653753669,98.17798880542877,5461,6191,125989,Normal,Summer,472
PG-PROJ-EMER-005,2025-08-20,WR,Maharashtra,WH-WR-01,Sterlite Power,Conductor,Foundation,Terminal,GIS (Gas Insulated),1002.0,849.0,41.0,0.3823660901408588,119.91800100857495,125.91390105900369,7357,3777,422269,Normal,Monsoon,1120
PG-PROJ-016,2020-09-02,NR,Haryana,WH-NR-01,Tata Power,Transformer,Planning,Angle,AIS (Air Insulated),0.0,2115.0,86.0,0.29430613708242886,93.26488837119732,28.91211539507117,7656,5447,185669,Normal,Monsoon,0
PG-PROJ-005,2023-05-24,NER,Assam,WH-NER-01,KEC International,Tower Member,Testing & Commissioning,Tension,Hybrid,636.0,311.0,62.0,0.14849644295215197,123.88030111573597,47.570035628442625,5986,3603,255959,Normal,Summer,437
PG-PROJ-025,2022-03-16,ER,West Bengal,WH-ER-01,Sterlite Power,Earthwire,Planning,Terminal,GIS (Gas Insulated),21.0,381.0,27.0,0.11702562633052332,120.39462870580812,48.15785148232325,6612,6791,106644,Normal,Summer,26
PG-PROJ-018,2021-06-09,ER,Bihar,WH-ER-02,Skipper Limited,Insulator,Stringing,Transposition,Hybrid,191.0,390.0,59.0,0.25338401322329657,145.96843067963977,64.04364896069194,5767,6179,220087,Heavy Wind,Monsoon,354
PG-PROJ-023,2022-06-08,NER,Manipur,WH-NER-02,Kalpataru Power,Tower Member,Planning,Transposition,AIS (Air Insulated),0.0,451.0,98.0,0.5029522483601437,111.36209186713431,87.3078800238333,7423,5294,138020,Normal,Monsoon,147
PG-PROJ-EMER-001,2023-02-08,SR,Andhra Pradesh,WH-SR-02,Kalpataru Power,Tower Member,Testing & Commissioning,Transposition,AIS (Air Insulated),374.0,521.0,38.0,0.17991043160046372,125.32222056350258,148.501818478928,6057,5226,381926,Extreme Heat,Winter,814
PG-PROJ-021,2025-08-20,SR,Tamil Nadu,WH-SR-01,Kalpataru Power,Earthwire,Tower Erection,Terminal,GIS (Gas Insulated),67.0,159.0,29.0,0.1599021925130819,119.91800100857495,57.9203944871417,4017,4962,183442,Normal,Monsoon,127
PG-PROJ-EMER-001,2025-03-12,SR,Andhra Pradesh,WH-SR-02,Kalpataru Power,Tower Member,Stringing,Terminal,Hybrid,721.0,1115.0,32.0,0.18507978936513367,133.98851446553854,132.51464080641762,6057,5226,381926,Normal,Summer,1298
PG-PROJ-023,2024-06-26,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Foundation,Tension,Hybrid,166.0,423.0,61.0,0.40169955179861644,125.715916133988,83.67651377878242,6261,4275,138020,Normal,Monsoon,265
PG-PROJ-021,2022-11-02,SR,Tamil Nadu,WH-SR-01,Skipper Limited,Hardware Fittings,Planning,Angle,AIS (Air Insulated),58.0,58.0,32.0,0.16009551670514827,110.4444508099638,42.35820799689135,7198,2163,183442,Extreme Heat,Post-Monsoon,22
PG-PROJ-EMER-003,2020-10-28,NER,Manipur,WH-NER-02,Kalpataru Power,Tower Member,Testing & Commissioning,Transposition,Hybrid,839.0,206.0,33.0,0.23057446221720096,96.46830205431955,138.91435495822014,7423,5294,258485,Normal,Post-Monsoon,946
PG-PROJ-005,2024-11-06,NER,Assam,WH-NER-01,Tata Power,Hardware Fittings,Planning,Tension,AIS (Air Insulated),62.0,367.0,22.0,0.13667893380010943,120.90254404467287,90.53182498065105,4113,5424,255959,Heavy Wind,Post-Monsoon,10
PG-PROJ-021,2023-04-12,SR,Tamil Nadu,WH-SR-01,Sterlite Power,Conductor,Stringing,Angle,GIS (Gas Insulated),533.0,1470.0,41.0,0.17945709298920073,123.28595198780535,28.355768957195227,7450,6523,183442,Normal,Summer,1504
PG-PROJ-023,2022-02-02,NER,Manipur,WH-NER-02,Kalpataru Power,Tower Member,Stringing,Tension,GIS (Gas Insulated),347.0,411.0,59.0,0.21497889312681953,118.02343257979936,58.539622559580486,7423,5294,138020,Normal,Winter,436
PG-PROJ-005,2022-06-29,NER,Assam,WH-NER-01,KEC International,Tower Member,Foundation,Tension,Hybrid,407.0,105.0,97.0,0.4475942966278524,110.1740048534008,179.6629531945378,5986,3603,255959,Heavy Wind,Monsoon,356
PG-PROJ-007,2024-12-11,ER,Bihar,WH-ER-02,Tata Power,Transformer,Tower Erection,Angle,GIS (Gas Insulated),3.0,1.0,94.0,0.37893287602801423,125.47342144991165,61.16829295683193,3336,5570,145212,Normal,Winter,4
PG-PROJ-004,2020-12-23,ER,West Bengal,WH-ER-01,Tata Power,Transformer,Foundation,Transposition,Hybrid,3.0,1041.0,96.0,0.3017419161862826,104.32622273322168,59.987578071602464,3774,3860,113912,Normal,Winter,3
PG-PROJ-016,2021-07-21,NR,Haryana,WH-NR-01,Skipper Limited,Insulator,Testing & Commissioning,Transposition,Hybrid,709.0,490.0,29.0,0.12308500371492453,104.0125919341907,40.56491085433437,3042,6508,148535,Rainy,Monsoon,289
PG-PROJ-013,2025-09-03,ER,Bihar,WH-ER-02,Skipper Limited,Insulator,Testing & Commissioning,Terminal,Hybrid,232.0,121.0,52.0,0.2205564226554081,119.53401519776527,56.330404661946886,5767,6179,122362,Rainy,Monsoon,209
PG-PROJ-007,2023-05-24,ER,Bihar,WH-ER-02,Kalpataru Power,Tower Member,Planning,Terminal,GIS (Gas Insulated),649.0,25.0,78.0,0.4128296854382014,123.88030111573597,106.84675971232228,7310,5821,145212,Normal,Summer,43
PG-PROJ-EMER-002,2025-07-16,WR,Maharashtra,WH-WR-01,Kalpataru Power,Earthwire,Testing & Commissioning,Tension,AIS (Air Insulated),309.0,209.0,13.0,0.11489666782235683,121.7428737971922,104.82061433938249,5639,3966,445929,Normal,Monsoon,260
PG-PROJ-024,2025-10-08,NER,Manipur,WH-NER-02,Skipper Limited,Insulator,Stringing,Tension,GIS (Gas Insulated),669.0,1320.0,57.0,0.3551403529775694,119.168651005282,40.04066673777476,6261,4275,125989,Normal,Post-Monsoon,971
PG-PROJ-EMER-003,2020-03-18,NER,Manipur,WH-NER-02,KEC International,Conductor,Foundation,Terminal,AIS (Air Insulated),1367.0,483.0,22.0,0.14982819666856975,108.4437130619523,124.92715744736904,5461,6191,258485,Normal,Summer,764
PG-PROJ-016,2023-06-07,NR,Haryana,WH-NR-01,Kalpataru Power,Earthwire,Testing & Commissioning,Tension,Hybrid,130.0,171.0,35.0,0.19127266085113726,121.2917922114229,46.090881040340705,3095,3285,148535,Normal,Monsoon,143
PG-PROJ-010,2025-09-17,NR,Uttar Pradesh,WH-NR-02,Sterlite Power,Earthwire,Foundation,Tension,GIS (Gas Insulated),75.0,63.0,31.0,0.18912436677845618,119.58083163979691,56.20299087070455,4793,6094,238768,Normal,Monsoon,143
PG-PROJ-018,2022-08-10,ER,Bihar,WH-ER-02,Kalpataru Power,Tower Member,Foundation,Suspension,AIS (Air Insulated),239.0,154.0,104.0,0.48208842727778844,104.06784410110717,65.04240256319198,7310,5821,176069,Normal,Monsoon,213
PG-PROJ-014,2022-06-01,SR,Andhra Pradesh,WH-SR-02,Tata Power,Transformer,Foundation,Terminal,GIS (Gas Insulated),4.0,2.0,88.0,0.3112052649113649,110.62958012768858,40.711685486989396,4352,6570,233021,Normal,Monsoon,4
PG-PROJ-018,2024-04-03,ER,Bihar,WH-ER-02,KEC International,Conductor,Tower Erection,Transposition,GIS (Gas Insulated),92.0,609.0,42.0,0.2507810862175721,130.78265228229992,122.41256253623274,7747,4081,176069,Rainy,Summer,562
PG-PROJ-004,2023-01-18,ER,West Bengal,WH-ER-01,Skipper Limited,Insulator,Stringing,Terminal,Hybrid,1308.0,883.0,28.0,0.1762832637499541,120.88483041295075,71.01983786760857,5267,6108,91129,Normal,Winter,920
PG-PROJ-020,2022-10-12,ER,Bihar,WH-ER-02,Skipper Limited,Insulator,Planning,Suspension,AIS (Air Insulated),360.0,214.0,27.0,0.17138808266182026,107.22088735778472,60.3117491387539,5767,6179,245940,Normal,Post-Monsoon,105
PG-PROJ-019,2020-03-04,NR,Uttar Pradesh,WH-NR-02,Skipper Limited,Hardware Fittings,Stringing,Terminal,Hybrid,224.0,701.0,24.0,0.17129414813072436,109.74845544999432,40.387431605597904,6851,5371,134701,Extreme Heat,Summer,153
PG-PROJ-009,2023-01-04,NR,Uttar Pradesh,WH-NR-02,Skipper Limited,Hardware Fittings,Testing & Commissioning,Tension,GIS (Gas Insulated),179.0,53.0,31.0,0.18923485847517726,120.4107493813677,52.619497479657674,6851,5371,190948,Extreme Cold,Winter,203
PG-PROJ-002,2022-11-30,ER,West Bengal,WH-ER-01,Skipper Limited,Hardware Fittings,Tower Erection,Transposition,AIS (Air Insulated),,-150.0,,,109.01073214840149,32.703219644520445,3274,4284,308743,,Post-Monsoon,233
PG-PROJ-021,2025-10-29,SR,Tamil Nadu,WH-SR-01,Kalpataru Power,Earthwire,Stringing,Transposition,AIS (Air Insulated),650.0,164.0,26.0,0.23875910979923506,120.24604651146696,52.54752232551105,4017,4962,183442,Normal,Post-Monsoon,438
PG-PROJ-007,2020-05-20,ER,Bihar,WH-ER-02,Skipper Limited,Insulator,Testing & Commissioning,Angle,AIS (Air Insulated),199.0,69.0,45.0,0.35687881908495767,108.19847315338234,39.2219465181011,5767,6179,181516,Normal,Summer,189
PG-PROJ-017,2021-08-04,SR,Andhra Pradesh,WH-SR-02,KEC International,Conductor,Testing & Commissioning,Suspension,AIS (Air Insulated),2464.0,1408.0,51.0,0.2035165658846865,99.72223676143625,40.13820029647809,7366,6700,313601,Normal,Monsoon,419
PG-PROJ-012,2025-07-30,NER,Assam,WH-NER-01,Kalpataru Power,Earthwire,Foundation,Angle,Hybrid,86.0,54.0,50.0,0.24124455579022325,122.12203705955022,116.84636505857767,4938,3105,99220,Heavy Wind,Monsoon,84
PG-PROJ-011,2022-03-16,NR,Uttar Pradesh,WH-NR-02,Tata Power,Transformer,Planning,Terminal,GIS (Gas Insulated),3.0,0.0,86.0,0.2402565503188881,120.39462870580812,48.75982462585229,4648,2560,231680,Normal,Summer,0
PG-PROJ-001,2023-12-06,NR,Haryana,WH-NR-01,Kalpataru Power,Earthwire,Planning,Angle,Hybrid,189.0,213.0,45.0,0.1962588338234914,118.30480090166577,61.22273446661203,3095,3285,182714,Extreme Cold,Winter,23
PG-PROJ-024,2023-10-25,NER,Manipur,WH-NER-02,Kalpataru Power,Tower Member,Planning,Tension,GIS (Gas Insulated),1003.0,297.0,66.0,0.2904046078594284,109.16627166641622,57.639791439867764,7423,5294,125989,Normal,Post-Monsoon,46
PG-PROJ-EMER-004,2022-08-03,WR,Gujarat,WH-WR-02,Skipper Limited,Insulator,Testing & Commissioning,Tension,GIS (Gas Insulated),276.0,740.0,20.0,0.17340210195952346,107.47813353485927,90.28163216928178,6324,2305,161360,Normal,Monsoon,498
PG-PROJ-007,2025-04-23,ER,Bihar,WH-ER-02,Skipper Limited,Insulator,Testing & Commissioning,Terminal,GIS (Gas Insulated),312.0,40.0,26.0,0.20208383636065533,134.50779358260107,113.49095083531965,5767,6179,145212,Normal,Summer,368
PG-PROJ-EMER-004,2022-04-13,WR,Gujarat,WH-WR-02,Kalpataru Power,Tower Member,Stringing,Transposition,Hybrid,666.0,1127.0,32.0,0.1411357501815404,120.29115680276988,153.38565986234792,6114,4427,161360,Extreme Heat,Summer,1122
PG-PROJ-EMER-005,2023-12-27,WR,Maharashtra,WH-WR-01,Tata Power,Transformer,Foundation,Tension,GIS (Gas Insulated),8.0,2.0,51.0,0.2485401418479002,120.77257152945907,65.94182405508465,7733,2121,422269,Heavy Wind,Winter,2
PG-PROJ-EMER-001,2025-10-01,SR,Andhra Pradesh,WH-SR-02,Tata Power,Transformer,Planning,Transposition,AIS (Air Insulated),4.0,1.0,46.0,0.253446831351479,118.67593793691574,90.07503689411905,4352,6570,381926,Normal,Post-Monsoon,0
PG-PROJ-004,2024-05-29,ER,West Bengal,WH-ER-01,KEC International,Tower Member,Stringing,Terminal,AIS (Air Insulated),703.0,152.0,56.0,0.16553793752068663,125.90445005242431,77.11647565710989,5578,2314,91129,Normal,Summer,636
